project_en,project,unit_en,unit,type,owner,parent,province,country,status_tabular,status,start_year,capacity,production,units,geom,lat,lng,route,url_en,url
Las Palmas power station (Argentina),Central Térmica Las Palmas,TG1,TG1,gas_power_plant,Araucaria Energy,SCC Power,Buenos Aires,Argentina,operating,operating,2018,51,,MW,point,-34.08,-59.127,,https://gem.wiki/Las_Palmas_power_station_(Argentina),operating
Las Palmas power station (Argentina),Central Térmica Las Palmas,TG2,TG2,gas_power_plant,Araucaria Energy,SCC Power,Buenos Aires,Argentina,operating,operating,2018,51,,MW,point,-34.08,-59.127,,https://gem.wiki/Las_Palmas_power_station_(Argentina),operating
Las Palmas power station (Argentina),Central Térmica Las Palmas,TG3,TG3,gas_power_plant,Araucaria Energy,SCC Power,Buenos Aires,Argentina,operating,operating,2018,50,,MW,point,-34.08,-59.127,,https://gem.wiki/Las_Palmas_power_station_(Argentina),operating
Las Palmas power station (Argentina),Central Térmica Las Palmas,TG4,TG4,gas_power_plant,Araucaria Energy,SCC Power,Buenos Aires,Argentina,operating,operating,2018,50,,MW,point,-34.08,-59.127,,https://gem.wiki/Las_Palmas_power_station_(Argentina),operating
Lins power station,Usina Termelétrica Lins,1,1,gas_power_plant,Usina Termelétrica de Lins SA,Omega Engenharia,São Paulo,Brazil,pre-construction,pre-construction,,2050,,MW,point,-21.576,-49.721,,https://gem.wiki/Lins_power_station,pre-construction
Litos power station,Usina Termelétrica Litos,1,1,gas_power_plant,Litos Energia Ltda,Litos Energia Ltda,Rio de Janeiro,Brazil,pre-construction,pre-construction,,2636,,MW,point,-22.35,-41.874,,https://gem.wiki/Litos_power_station,pre-construction
Litos power station,Usina Termelétrica Litos,2,2,gas_power_plant,Litos Energia Ltda,Litos Energia Ltda,Rio de Janeiro,Brazil,pre-construction,pre-construction,,1318,,MW,point,-22.35,-41.874,,https://gem.wiki/Litos_power_station,pre-construction
Litos power station,Usina Termelétrica Litos,3,3,gas_power_plant,Litos Energia Ltda,Litos Energia Ltda,Rio de Janeiro,Brazil,pre-construction,pre-construction,,660,,MW,point,-22.35,-41.874,,https://gem.wiki/Litos_power_station,pre-construction
Litos power station,Usina Termelétrica Litos,4,4,gas_power_plant,Litos Energia Ltda,Litos Energia Ltda,Rio de Janeiro,Brazil,pre-construction,pre-construction,,660,,MW,point,-22.35,-41.874,,https://gem.wiki/Litos_power_station,pre-construction
Llanos Blancos power station,Central Termoeléctrica Llanos Blancos,1,1,gas_power_plant,Prime Energia,Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],Coquimbo,Chile,operating,operating,2021,149.4,,MW,point,-30.15,-71.219,,https://gem.wiki/Llanos_Blancos_power_station,operating
Loma Campana power station,Central Térmica Loma Campana,1,1,gas_power_plant,YPF Luz SA,YPF SA [75.0%]; General Electric Co [25.0%],Neuquén,Argentina,operating,operating,2017,105,,MW,point,-38.36,-68.715,,https://gem.wiki/Loma_Campana_power_station,operating
Loma Campana power station,Central Térmica Loma Campana,2,2,gas_power_plant,YPF Luz SA,YPF SA [75.0%]; General Electric Co [25.0%],Neuquén,Argentina,operating,operating,2017,107,,MW,point,-38.36,-68.715,,https://gem.wiki/Loma_Campana_power_station,operating
Loma de la Lata power station,Central Térmica Loma de la Lata,CC,CC,gas_power_plant,Pampa Energia SA,Pampa Energia SA,Neuquén,Argentina,operating,operating,2011,555,,MW,point,-38.513,-68.606,,https://gem.wiki/Loma_de_la_Lata_power_station,operating
Loma de la Lata power station,Central Térmica Loma de la Lata,GT 1,GT 1,gas_power_plant,Pampa Energia SA,Pampa Energia SA,Neuquén,Argentina,operating,operating,2016,105,,MW,point,-38.513,-68.606,,https://gem.wiki/Loma_de_la_Lata_power_station,operating
Loma de la Lata power station,Central Térmica Loma de la Lata,GT 2,GT 2,gas_power_plant,Pampa Energia SA,Pampa Energia SA,Neuquén,Argentina,operating,operating,2017,105,,MW,point,-38.513,-68.606,,https://gem.wiki/Loma_de_la_Lata_power_station,operating
Los Espinos power station,Central Termoeléctrica Los Espinos,1,1,gas_power_plant,Potencia Chile SA,Grupo Agrisol,Coquimbo,Chile,operating,operating,2009,128,,MW,point,-31.883,-71.45,,https://gem.wiki/Los_Espinos_power_station,operating
Los Guindos power station,Central Termoeléctrica Los Guindos,1,1,gas_power_plant,TIG Energy [25%]; GE Energy Financial Services [75%],General Electric Co [75.0%]; Ingelec Group [25.0%],Biobío,Chile,operating,operating,2015,139,,MW,point,-37.102,-72.292,,https://gem.wiki/Los_Guindos_power_station,operating
Los Guindos power station,Central Termoeléctrica Los Guindos,2,2,gas_power_plant,TIG Energy [25%]; GE Energy Financial Services [75%],General Electric Co [75.0%]; Ingelec Group [25.0%],Biobío,Chile,operating,operating,2019,132,,MW,point,-37.102,-72.292,,https://gem.wiki/Los_Guindos_power_station,operating
Los Guindos power station,Central Termoeléctrica Los Guindos,CC,CC,gas_power_plant,TIG Energy [25%]; GE Energy Financial Services [75%],General Electric Co [75.0%]; Ingelec Group [25.0%],Biobío,Chile,cancelled,cancelled,,140,,MW,point,-37.102,-72.292,,https://gem.wiki/Los_Guindos_power_station,cancelled
Los Llanos power station,Termoeléctrica Los Llanos,1,1,gas_power_plant,Ecopetrol,Colombia Ministry of Mines and Energy,Antioquia,Colombia,cancelled,cancelled,,700,,MW,point,7.24,-75.484,,https://gem.wiki/Los_Llanos_power_station,cancelled
Los Mina power station,Parque Energético Los Mina,1,1,gas_power_plant,AES Dominicana [85%]; Estrella-Linda Group [15%],AES Corp [85.0%]; Estrella [7.5%]; Grupo Linda [7.5%],Santo Domingo,Dominican Republic,operating,operating,2017,359,,MW,point,18.499,-69.869,,https://gem.wiki/Los_Mina_power_station,operating
Los Orígenes power station,Termoeléctrica Los Orígenes,1,1,gas_power_plant,Los Orígenes Power Plant SRL,Los Orígenes Power Plant SRL,San Pedro de Macorís,Dominican Republic,operating,operating,2015,60.7,,MW,point,18.468,-69.319,,https:/.gem.wiki/Los_Orígenes_power_station,operating
Los Pinos power station,Central Termoeléctrica Los Pinos,1,1,gas_power_plant,Colbun SA,Colbun SA,Biobío,Chile,operating,operating,2009,108,,MW,point,-37.086,-72.324,,https://gem.wiki/Los_Pinos_power_station,operating
Los Ramones power station,Central eléctrica Los Ramones,1,1,gas_power_plant,Invenergy Services LLC,Invenergy LLC,Nuevo León,Mexico,operating,operating,2020,277,,MW,point,25.674,-99.46,,https://gem.wiki/Los_Ramones_power_station,operating
Los Ramones power station,Central eléctrica Los Ramones,2,2,gas_power_plant,Invenergy Services LLC,Invenergy LLC,Nuevo León,Mexico,operating,operating,2020,277,,MW,point,25.674,-99.46,,https://gem.wiki/Los_Ramones_power_station,operating
Los Rulos power station,Termoeléctrica Los Rulos,1,1,gas_power_plant,Inkia Energy,I Squared Capital,Valparaíso,Chile,shelved,shelved,,540,,MW,point,-33.001,-71.298,,https://gem.wiki/Los_Rulos_power_station,shelved
Los Vientos power station,Termoeléctrica Los Vientos,1,1,gas_power_plant,Generadora Metropolitana SpA,Andes Mining & Energy SA [50.0%]; Electricité de France SA [50.0%],Valparaíso,Chile,operating,operating,2007,132,,MW,point,-32.843,-71.012,,https://gem.wiki/Los_Vientos_power_station,operating
Luiz Carlos Prestes power station,Usina Termelétrica Luís Carlos Prestes,1,1,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Mato Grosso do Sul,Brazil,operating,operating,2012,386,,MW,point,-20.747,-51.662,,https://gem.wiki/Luiz_Carlos_Prestes_power_station,operating
Luiz Oscar Rodrigues de Melo power station,Usina Termelétrica Luiz Oscar Rodrigues de Melo,1,1,gas_power_plant,Linhares Geracao SA,BTG Pactual Asset Management SA,Espírito Santo,Brazil,operating,operating,2010,239.5,,MW,point,-19.534,-39.802,,https://gem.wiki/Luiz_Oscar_Rodrigues_de_Melo_power_station,operating
Luján De Cuyo power station,Central Térmica Luján De Cuyo,CC,CC,gas_power_plant,Central Puerto SA,Central Puerto SA,Mendoza,Argentina,operating,operating,1998,306,,MW,point,-33.056,-68.983,,https://gem.wiki/Luján_De_Cuyo_power_station,operating
Luján De Cuyo power station,Central Térmica Luján De Cuyo,LDCUTV11,LDCUTV11,gas_power_plant,Central Puerto SA,Central Puerto SA,Mendoza,Argentina,operating,operating,1971,60,,MW,point,-33.056,-68.983,,https://gem.wiki/Luján_De_Cuyo_power_station,operating
Luján De Cuyo power station,Central Térmica Luján De Cuyo,LDCUTV12,LDCUTV12,gas_power_plant,Central Puerto SA,Central Puerto SA,Mendoza,Argentina,operating,operating,1971,60,,MW,point,-33.056,-68.983,,https://gem.wiki/Luján_De_Cuyo_power_station,operating
Luján De Cuyo power station,Central Térmica Luján De Cuyo,cogen (LDCUTV26/27),cogen (LDCUTV26/27),gas_power_plant,Central Puerto SA,Central Puerto SA,Mendoza,Argentina,operating,operating,2019,95,,MW,point,-33.056,-68.983,,https://gem.wiki/Luján_De_Cuyo_power_station,operating
Luján power station,Central Térmica Luján,TG1,TG1,gas_power_plant,Araucaria Energy,SCC Power,Buenos Aires,Argentina,mothballed,mothballed_plus,2017,64,,MW,point,-34.557,-59.037,,https://gem.wiki/Luján_power_station,mothballed_plus
Luján power station,Central Térmica Luján,TG2,TG2,gas_power_plant,Araucaria Energy,SCC Power,Buenos Aires,Argentina,mothballed,mothballed_plus,2017,63,,MW,point,-34.557,-59.037,,https://gem.wiki/Luján_power_station,mothballed_plus
Maitencillo power station,Central de Respaldo Maitencillo,1,1,gas_power_plant,Empresa Eléctrica de Vallenar SA,Empresa Eléctrica de Vallenar SA,Atacama,Chile,construction,construction_plus,,68.4,,MW,point,-28.508,-70.919,,https:/.gem.wiki/Maitencillo_power_station,construction_plus
Malacas power station,Central Termoeléctrica Malacas,TG-4,TG-4,gas_power_plant,Enel Generación Piura SA,Enel Generación Piura SA,Piura,Peru,operating,operating,1998,108,,MW,point,-4.5384,-81.264,,https://gem.wiki/Malacas_power_station,operating
Malacas power station,Central Termoeléctrica Malacas,TG-5,TG-5,gas_power_plant,Enel Generación Piura SA,Enel Generación Piura SA,Piura,Peru,operating,operating,2013,200,,MW,point,-4.5384,-81.264,,https://gem.wiki/Malacas_power_station,operating
Malacas power station,Central Termoeléctrica Malacas,TG-6,TG-6,gas_power_plant,Enel Generación Piura SA,Enel Generación Piura SA,Piura,Peru,operating,operating,2017,53,,MW,point,-4.5384,-81.264,,https://gem.wiki/Malacas_power_station,operating
Mamonal power station,Termoeléctrica Mamonal,Ia,Ia,gas_power_plant,Proeléctrica & CIA S.C.A. ESP,Genser Power,Bolívar,Colombia,operating,operating,1993,50,,MW,point,10.351,-75.493,,https://gem.wiki/Mamonal_power_station,operating
Mamonal power station,Termoeléctrica Mamonal,Ib,Ib,gas_power_plant,Proeléctrica & CIA S.C.A. ESP,Genser Power,Bolívar,Colombia,operating,operating,1993,50,,MW,point,10.351,-75.493,,https://gem.wiki/Mamonal_power_station,operating
Manantiales Behr power station,Central Térmica Manantiales Behr,1,1,gas_power_plant,YPF Luz SA,YPF SA [75.0%]; General Electric Co [25.0%],Chubut,Argentina,operating,operating,2021,58.5,,MW,point,-45.66,-67.81,,https://gem.wiki/Manantiales_Behr_power_station,operating
Manauara power station,Usina Termelétrica Manauara,1,1,gas_power_plant,Companhia Energética Manauara,Commandery Participações SA [89.2%]; other [10.8%],Amazonas,Brazil,operating,operating,2022,92,,MW,point,-2.9369,-60.012,,https://gem.wiki/Manauara_power_station,operating
Manaus I power station,Usina Termelétrica Manaus I,1,1,gas_power_plant,Global Participações em Energia SA,Commandery Participações SA,Amazonas,Brazil,pre-construction,pre-construction,2026,163,,MW,point,-3.1191,-59.93,,https://gem.wiki/Manaus_I_power_station,pre-construction
Manaus power station,Usina Termelétrica Manaus,1,1,gas_power_plant,Atem Distribuidora de Petróleo SA,Atem Distribuidora de Petróleo SA,Amazonas,Brazil,announced,proposed_plus,,300,,MW,point,-3.141,-59.962,,https://gem.wiki/Manaus_power_station,proposed_plus
Manuel Belgrano I power station,Central Térmica Gral Belgrano,1,1,gas_power_plant,AES Argentina Generación SA [7%]; Central Puerto SA [10%]; other [12%]; Pampa Energia SA [4%]; ENARSA - Energía Argentina SA [65%],Energía Argentina SA [65.0%]; other [12.4%]; Central Puerto SA [10.8%]; AES Corp [7.2%]; Pampa Energia SA [4.6%],Buenos Aires,Argentina,operating,operating,2010,868,,MW,point,-34.184,-59.006,,https://gem.wiki/Manuel_Belgrano_I_power_station,operating
Manuel Belgrano II power station,Central Termoeléctrica Manuel Belgrano II,1,1,gas_power_plant,AES Argentina Generación SA [7%]; Central Puerto SA [10%]; other [12%]; Pampa Energia SA [4%]; ENARSA - Energía Argentina SA [65%],Energía Argentina SA [65.0%]; other [12.4%]; Central Puerto SA [10.8%]; AES Corp [7.2%]; Pampa Energia SA [4.6%],Buenos Aires,Argentina,announced,proposed_plus,2026,810,,MW,point,-34.184,-59.006,,https://gem.wiki/Manuel_Belgrano_II_power_station,proposed_plus
Manzanillo (Manuel Álvarez Moreno) power station,Complejo Termoeléctrico de Manzanillo,I-1,I-1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Colima,Mexico,operating,operating,2013,727,,MW,point,19.028,-104.32,,https://gem.wiki/Manzanillo_(Manuel_%C3%81lvarez_Moreno)_power_station,operating
Manzanillo (Manuel Álvarez Moreno) power station,Complejo Termoeléctrico de Manzanillo,I-2,I-2,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Colima,Mexico,operating,operating,2013,727,,MW,point,19.028,-104.32,,https://gem.wiki/Manzanillo_(Manuel_%C3%81lvarez_Moreno)_power_station,operating
Manzanillo (Manuel Álvarez Moreno) power station,Complejo Termoeléctrico de Manzanillo,I-3,I-3,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Colima,Mexico,operating,operating,1982,300,,MW,point,19.028,-104.32,,https://gem.wiki/Manzanillo_(Manuel_%C3%81lvarez_Moreno)_power_station,operating
Manzanillo (Manuel Álvarez Moreno) power station,Complejo Termoeléctrico de Manzanillo,I-4,I-4,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Colima,Mexico,operating,operating,1982,300,,MW,point,19.028,-104.32,,https://gem.wiki/Manzanillo_(Manuel_%C3%81lvarez_Moreno)_power_station,operating
Manzanillo (Manuel Álvarez Moreno) power station,Complejo Termoeléctrico de Manzanillo,II-1,II-1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Colima,Mexico,operating,operating,1988,350,,MW,point,19.028,-104.32,,https://gem.wiki/Manzanillo_(Manuel_%C3%81lvarez_Moreno)_power_station,operating
Manzanillo (Manuel Álvarez Moreno) power station,Complejo Termoeléctrico de Manzanillo,II-2,II-2,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Colima,Mexico,operating,operating,1988,350,,MW,point,19.028,-104.32,,https://gem.wiki/Manzanillo_(Manuel_%C3%81lvarez_Moreno)_power_station,operating
Manzanillo (Manuel Álvarez Moreno) power station,Complejo Termoeléctrico de Manzanillo,III,III,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Colima,Mexico,construction,construction_plus,2025,348,,MW,point,19.028,-104.32,,https://gem.wiki/Manzanillo_(Manuel_%C3%81lvarez_Moreno)_power_station,construction_plus
Manzanillo Energy power station,Termoeléctrica Manzanillo (Manzanillo Energy),1,1,gas_power_plant,Coastal Petroleum Dominicana SA; Manzanillo Energy SAS; Lindsayca Inc,Coastal Petroleum Dominicana SA; Lindsayca Inc; Manzanillo Energy SAS,Montecristi,Dominican Republic,construction,construction_plus,2026,420,,MW,point,19.694,-71.735,,https://gem.wiki/Manzanillo_Energy_power_station,construction_plus
Manzanillo Gas & Power power station,Termoeléctrica Manzanillo (Haina Investment),1,1,gas_power_plant,Enerla Energía de las Américas Inc; Haina Investment Co Ltd; Shell Gas & Power Development BV,Banco Central de la Republica Dominicana; Enerla Energía de las Américas Inc; Haina Energy Holdings II; Shell PLC,Montecristi,Dominican Republic,construction,construction_plus,2026,420,,MW,point,19.694,-71.732,,https://gem.wiki/Manzanillo_Gas_%26_Power_power_station,construction_plus
Manzanillo Power Land power station,Central térmica Manzanillo Power Land,1,1,gas_power_plant,Energía 2000 SRL,Energía 2000 SRL,Montecristi,Dominican Republic,construction,construction_plus,2026,432,,MW,point,19.681,-71.7,,https://gem.wiki/Manzanillo_Power_Land_power_station,construction_plus
Maracanau Geradora de Energia SA power plant,Usina Termelétrica Maracanau Geradora,1,1,gas_power_plant,Bolognesi Energia SA,Bolognesi Energia SA,Ceará,Brazil,operating,operating,2010,168,,MW,point,-3.8502,-38.556,,https://gem.wiki/Maracanau_Geradora_de_Energia_SA_power_plant,operating
Marlim Azul power station,Usina Termelétrica Marlim Azul,1,1,gas_power_plant,Arke Energia SA,Pátria Investments [50.1%]; Shell PLC [29.9%]; Mitsubishi Corp [20.0%],Rio de Janeiro,Brazil,operating,operating,2023,565,,MW,point,-22.359,-41.874,,https://gem.wiki/Marlim_Azul_power_station,operating
Matheu III power station,Central Termoeléctrica Matheu,TG1,TG1,gas_power_plant,Araucaria Energy,SCC Power,Buenos Aires,Argentina,mothballed,mothballed_plus,2018,64,,MW,point,-34.398,-58.837,,https://gem.wiki/Matheu_III_power_station,mothballed_plus
Matheu III power station,Central Termoeléctrica Matheu,TG2,TG2,gas_power_plant,Araucaria Energy,SCC Power,Buenos Aires,Argentina,mothballed,mothballed_plus,2018,64,,MW,point,-34.398,-58.837,,https://gem.wiki/Matheu_III_power_station,mothballed_plus
