project_en,project,unit_en,unit,type,owner,parent,province,country,status_tabular,status,start_year,capacity,production,units,geom,lat,lng,route,url_en,url
Caño Limón (Arauquita),Caño Limón (Arauquita),,,oil_and_gas_extraction_area,Ecopetrol S.A.;Occidental De Colombia LLC,Ecopetrol S.A.;Occidental Petroleum Corporation,,Colombia,operating,operating,1985,,0.15,million boe/y,point,6.93,-71.18,,https://www.gem.wiki/Ca%C3%B1o_Lim%C3%B3n_%28Arauquita%29_Oil_and_Gas_Field_%28Arauca%2C_Colombia%29,https://www.gem.wiki/Ca%C3%B1o_Lim%C3%B3n_%28Arauquita%29_Oil_and_Gas_Field_%28Arauca%2C_Colombia%29
Chichimene (Acacias),Chichimene (Acacias),,,oil_and_gas_extraction_area,Ecopetrol S.A. (100%),Ecopetrol S.A. (100%),,Colombia,operating,mothballed_plus,1985,,16,million boe/y,point,3.894,-73.666,,https://www.gem.wiki/Chichimene_%28Acacias%29_Oil_and_Gas_Field_%28Meta%2C_Colombia%29,https://www.gem.wiki/Chichimene_%28Acacias%29_Oil_and_Gas_Field_%28Meta%2C_Colombia%29
Cordillerano-Patagónico Gas Pipeline,Gasoducto Cordillerano-Patagónico,Cordillerano (North),Norte,gas_pipeline,,PEPCA SA [25.50%]; Pampa Energía SA [25.50%]; Government of Argentina [24.00%]; NYSE [12.00%]; BYMA-Bolsas y Mercados Argentinos SA [8.00%]; Other [5.00%],,Argentina,operating,operating,1986,0.48,,bcm/y,line,nan,nan,"-38.748928,-68.838019:-39.577367,-69.371759:-40.052225,-70.096198:-40.56419,-70.638059:-42.912318,-71.318954",https://www.gem.wiki/Cordillerano-Patag%C3%B3nico_Gas_Pipeline,https://www.gem.wiki/Cordillerano-Patag%C3%B3nico_Gas_Pipeline
Nordestão Gas Pipeline,Gasoduto Nordestão,,,gas_pipeline,,Engie [65.00%]; Caisse de dépôt et placement du Québec [35.00%],,Brazil,operating,operating,1986,0.83,,bcm/y,line,nan,nan,"-5.13442,-36.3834:-5.16722,-36.3385:-5.29052,-36.1767:-5.35838,-36.0762:-5.53986,-35.8541:-5.7987,-35.5139:-5.88458,-35.4185:-5.93655,-35.3662:-6.07889,-35.3072:-6.26409,-35.2549:-6.5192,-35.1845:-6.60722,-35.1845:-6.6704,-35.1504:-6.73809,-35.1232:-6.81027,-35.1345:-6.84524,-35.1391:-7.00535,-35.0641:-7.08652,-35.0187:-7.19246,-35.0118:-7.28937,-35.0232:-7.44482,-35.0141:-7.55519,-35.0209:-7.64301,-35.005:-7.70154,-34.9937:-7.75782,-34.9482:-7.8501,-34.9346:-7.95136,-34.9596:-8.05484,-34.9914:-8.13356,-35.0255:-8.21114,-35.0277:-8.26903,-35.0357:-7.92717,-34.9516:-7.93673,-35.0141:-7.96598,-35.0442:-8.01379,-35.0641:-8.06327,-35.0596:-8.10039,-35.0454:-8.10039,-35.0448:-8.13581,-35.0243:-8.390624,-35.02066",https://www.gem.wiki/Nordest%C3%A3o_Gas_Pipeline,https://www.gem.wiki/Nordest%C3%A3o_Gas_Pipeline
Baixa do Algodão,Baixa do Algodão,,,oil_and_gas_extraction_area,Potiguar E&P (100%),PetroRecôncavo (100%),,Brazil,operating,proposed_plus,1986,,,,point,-5.371,-37.632,,https://www.gem.wiki/Baixa_do_Algod%C3%A3o_Oil_and_Gas_Field_%28Rio_Grande_do_Norte%2C_Brazil%29,https://www.gem.wiki/Baixa_do_Algod%C3%A3o_Oil_and_Gas_Field_%28Rio_Grande_do_Norte%2C_Brazil%29
Caño Limón–Coveñas Oil Pipeline,Oleoducto Caño Limón–Coveñas,,,oil_pipeline,,Ecopetrol [100.00%],,Colombia,operating,proposed_plus,1986,251000,,bpd,line,nan,nan,"6.932620445394921,-71.1671529612414:7.006988,-71.1622:7.006988,-71.442:7.017773,-71.7735:7.050129,-72.0343:7.157967,-72.2516:7.360092,-72.4635:7.527113,-72.5695:7.834047,-72.6265:8.060065,-72.5912:8.183784,-72.6129:8.396167,-72.7542:8.48485,-72.8221:8.624551,-72.9274:8.61112,-73.1583:8.61112,-73.4028:8.648725,-73.555:8.834005,-73.6093:9.164056,-73.6854:9.274005,-73.7234:9.316903,-73.8375:9.410723,-74.3646:9.436184,-74.5398:9.444224,-74.7246:9.395982,-74.874:9.312881,-75.1321:9.283389,-75.257:9.315562,-75.488:9.371858,-75.6781:9.410435,-75.6921142",https://www.gem.wiki/Ca%c3%b1o_Lim%c3%b3n%e2%80%93Cove%c3%b1as_Oil_Pipeline,https://www.gem.wiki/Ca%c3%b1o_Lim%c3%b3n%e2%80%93Cove%c3%b1as_Oil_Pipeline
Villa de Reyes power station,Central Termoeléctrica Villa de Reyes,1,1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,San Luis Potosí,Mexico,operating,operating,1987,350,,MW,point,21.832,-100.93,,https://gem.wiki/Villa_de_Reyes_power_station,https://gem.wiki/Villa_de_Reyes_power_station
Villa de Reyes power station,Central Termoeléctrica Villa de Reyes,2,2,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,San Luis Potosí,Mexico,operating,proposed_plus,1987,350,,MW,point,21.832,-100.93,,https://gem.wiki/Villa_de_Reyes_power_station,https://gem.wiki/Villa_de_Reyes_power_station
Albacora,Albacora,,,oil_and_gas_extraction_area,Petrobras (100%),Petróleo Brasileiro S.A. (100%),,Brazil,operating,cancelled,1987,,6.62,million boe/y,point,-22.131,-39.961,,https://www.gem.wiki/Albacora_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,https://www.gem.wiki/Albacora_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29
Aratum,Aratum,,,oil_and_gas_extraction_area,Petrobras (100%),Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1987,,,,point,-5.044,-36.565,,https://www.gem.wiki/Aratum_Oil_and_Gas_Field_%28Brazil%29,https://www.gem.wiki/Aratum_Oil_and_Gas_Field_%28Brazil%29
OSLA Oil Pipeline,OSLA Oil Pipeline,,,oil_pipeline,,EP Petroecuador [100.00%],,Ecuador,operating,operating,1987,80000,,bpd,line,nan,nan,"0.251338,-76.876055:0.082819,-76.876216",https://www.gem.wiki/OSLA_Oil_Pipeline,https://www.gem.wiki/OSLA_Oil_Pipeline
Neuba II Gas Pipeline,Gasoducto Neuba II,,,gas_pipeline,,PEPCA SA [25.50%]; Pampa Energía SA [25.50%]; Government of Argentina [24.00%]; NYSE [12.00%]; BYMA-Bolsas y Mercados Argentinos SA [8.00%]; Other [5.00%],,Argentina,operating,operating,1988,10.95,,bcm/y,line,nan,nan,"-37.963439,-69.032594:-38.437856,-68.565942:-38.983676,-67.328105:-39.033436,-65.878599:-38.968377,-64.064982:-38.687292,-62.392252:-36.852832,-62.658845:-36.050083,-61.359416:-35.865003,-61.152:-35.798651,-61.07225:-34.773835,-59.691362:-34.84445,-59.310678:-34.834428,-59.013677:-34.638372,-58.944651",https://www.gem.wiki/Neuba_II_Gas_Pipeline,https://www.gem.wiki/Neuba_II_Gas_Pipeline
Manzanillo (Manuel Álvarez Moreno) power station,Complejo Termoeléctrico de Manzanillo,II-1,II-1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Colima,Mexico,operating,operating,1988,350,,MW,point,19.028,-104.32,,https://gem.wiki/Manzanillo_(Manuel_%C3%81lvarez_Moreno)_power_station,https://gem.wiki/Manzanillo_(Manuel_%C3%81lvarez_Moreno)_power_station
Manzanillo (Manuel Álvarez Moreno) power station,Complejo Termoeléctrico de Manzanillo,II-2,II-2,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Colima,Mexico,operating,shelved,1988,350,,MW,point,19.028,-104.32,,https://gem.wiki/Manzanillo_(Manuel_%C3%81lvarez_Moreno)_power_station,https://gem.wiki/Manzanillo_(Manuel_%C3%81lvarez_Moreno)_power_station
Rio Urucu,Rio Urucu,,,oil_and_gas_extraction_area,Petrobras (100%),Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1988,,,,point,-4.864,-65.287,,https://www.gem.wiki/Rio_Urucu_Oil_and_Gas_Field_%28Amazonas%2C_Brazil%29,https://www.gem.wiki/Rio_Urucu_Oil_and_Gas_Field_%28Amazonas%2C_Brazil%29
Antonio Guiteras Thermoelectric Power Plant (CTE),Central Termoeléctrica Antonio Guiteras,1,1,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Matanzas,Cuba,operating,pre-construction,1989,330,,MW,point,23.103,-81.529,,https://gem.wiki/Antonio_Guiteras_Thermoelectric_Power_Plant_(CTE),https://gem.wiki/Antonio_Guiteras_Thermoelectric_Power_Plant_(CTE)
Jarry Sud power station,Jarry Sud power station,TAC3,TAC3,gas_power_plant,Electricité de France SA,Electricité de France SA,Guadaloupe,Guadeloupe,operating,operating,1989,20,,MW,point,16.233,-61.555,,https://gem.wiki/Jarry_Sud_power_station,https://gem.wiki/Jarry_Sud_power_station
Piedra Buena power station,Central Térmica Bahía Blanca,BBLATV29,BBLATV29,gas_power_plant,Pampa Energia SA,Pampa Energia SA,Buenos Aires,Argentina,operating,operating,1989,310,,MW,point,-38.788,-62.254,,https://gem.wiki/Piedra_Buena_power_station,https://gem.wiki/Piedra_Buena_power_station
Presidente Juárez power station,Central CC Presidente Juárez,5,5,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Baja California,Mexico,operating,operating,1989,160,,MW,point,32.368,-117.07,,https://gem.wiki/Presidente_Juárez_power_station,https://gem.wiki/Presidente_Juárez_power_station
Presidente Juárez power station,Central CC Presidente Juárez,6,6,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Baja California,Mexico,operating,cancelled,1989,160,,MW,point,32.368,-117.07,,https://gem.wiki/Presidente_Juárez_power_station,https://gem.wiki/Presidente_Juárez_power_station
Víbora-Sirari-Yapacaní-Humberto Suárez Oil Pipeline,Oleoducto Víbora-Sirari-Yapacaní-Humberto Suárez,ONSZ-1A,,oil_pipeline,,YPFB [98.55%]; Other [1.45%],,Bolivia,operating,operating,1989,5000,,bpd,line,nan,nan,"-17.240011,-64.542843:-17.208326,-64.512201:-17.252732,-64.361944:-17.08069700544169,-64.2849647845668:-17.0687,-64.2811:-17.0546,-64.2646:-17.0488,-64.2511:-17.0458,-64.2314:-17.0464,-64.2093:-17.0511,-64.1873:-17.069851489059115,-64.16453358608963:-17.064,-64.1639:-17.0488,-64.1468:-17.0323,-64.1259:-17.0218,-64.1057:-17.014993222509947,-64.07127860143645:-17.013,-64.0676:-17.0089,-64.0523:-16.9836,-63.9486:-16.969,-63.8922:-16.9613,-63.8603:-16.9625,-63.8363:-16.977001,-63.780397",https://www.gem.wiki/V%C3%ADbora-Sirari-Yapacan%C3%AD-Humberto_Su%C3%A1rez_Oil_Pipeline,https://www.gem.wiki/V%C3%ADbora-Sirari-Yapacan%C3%AD-Humberto_Su%C3%A1rez_Oil_Pipeline
Víbora-Sirari-Yapacaní-Humberto Suárez Oil Pipeline,Oleoducto Víbora-Sirari-Yapacaní-Humberto Suárez,ONSZ-1C,,oil_pipeline,,YPFB [98.55%]; Other [1.45%],,Bolivia,operating,operating,1989,8100,,bpd,line,nan,nan,"-16.977001,-63.780397:-16.9713,-63.7624:-16.9713,-63.7507:-16.9819,-63.7379:-17.0957,-63.6219:-17.1068,-63.6096:-17.1391,-63.6029:-17.3113,-63.5741:-17.374,-63.5606:-17.3939,-63.5544:-17.4132,-63.5575:-17.4302,-63.5624:-17.4881,-63.5593:-17.537886,-63.545894",https://www.gem.wiki/V%C3%ADbora-Sirari-Yapacan%C3%AD-Humberto_Su%C3%A1rez_Oil_Pipeline,https://www.gem.wiki/V%C3%ADbora-Sirari-Yapacan%C3%AD-Humberto_Su%C3%A1rez_Oil_Pipeline
Colombia Oil Pipeline,Oleoducto de Colombia,,,oil_pipeline,,Ecopetrol [73.00%]; Frontera Energy [unknown %]; Perenco [unknown %]; Repsol [unknown %]; Sinochem Holdings Corporation Ltd [unknown %],,Colombia,operating,operating,199,236000,,bpd,line,nan,nan,"6.06589,-74.558448:6.354346,-74.5354:6.551496,-74.4517:6.737486,-74.4424:6.925336,-74.4722:7.03507,-74.5317:7.182002,-74.6823:7.286157,-74.7921:7.536314,-74.9111:7.735323,-75.0357:7.977937,-75.221555:8.257955,-75.4486:8.438366,-75.5565:8.684803,-75.6341:8.989827,-75.6527:9.279971,-75.6546:9.410435,-75.6921142",https://www.gem.wiki/Colombia_Oil_Pipeline,https://www.gem.wiki/Colombia_Oil_Pipeline
Och,Och,,,oil_and_gas_extraction_area,,,,Mexico,operating,operating,1990,,6.38,million boe/y,point,19.199,-92.489,,https://www.gem.wiki/Och_Oil_and_Gas_Field_%28Federal_Offshore%2C_Mexico%29,https://www.gem.wiki/Och_Oil_and_Gas_Field_%28Federal_Offshore%2C_Mexico%29
Adolfo López Mateos power station,Adolfo López Mateos power station,1,1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,,Mexico,operating,proposed_plus,1991,350,,MW,point,21.019,-97.334,,https://gem.wiki/Adolfo_López_Mateos_power_station,https://gem.wiki/Adolfo_López_Mateos_power_station
Adolfo López Mateos power station,Adolfo López Mateos power station,2,2,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,,Mexico,operating,proposed_plus,1991,350,,MW,point,21.019,-97.334,,https://gem.wiki/Adolfo_López_Mateos_power_station,https://gem.wiki/Adolfo_López_Mateos_power_station
Complejo Petroquímico Cangrejera power station,Central Complejo Petroquímico Cangrejera,1,1,gas_power_plant,Pemex-Transformación Industrial,Petróleos Mexicanos EPE,Veracruz,Mexico,operating,operating,1991,163.5,,MW,point,18.093,-94.361,,https:/.gem.wiki/Complejo_Petroquímico_Cangrejera_power_station,https:/.gem.wiki/Complejo_Petroquímico_Cangrejera_power_station
Complejo Petroquímico Morelos power station,Central Complejo Petroquímico Morelos,1,1,gas_power_plant,Pemex-Transformación Industrial,Petróleos Mexicanos EPE,Veracruz,Mexico,operating,operating,1991,172,,MW,point,18.141,-94.366,,https:/.gem.wiki/Complejo_Petroquímico_Morelos_power_station,https:/.gem.wiki/Complejo_Petroquímico_Morelos_power_station
Degrad-des-Cannes power station,Degrad-des-Cannes power station,GT1,GT1,gas_power_plant,Electricité de France SA,Electricité de France SA,French Guiana,French Guiana,operating,proposed_plus,1991,20,,MW,point,4.8629,-52.275,,https://gem.wiki/Degrad-des-Cannes_power_station,https://gem.wiki/Degrad-des-Cannes_power_station
Guadalupe Victoria power station,Central Termoeléctrica Guadalupe Victoria,1,1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Durango,Mexico,operating,operating,1991,160,,MW,point,25.511,-103.61,,https://gem.wiki/Guadalupe_Victoria_power_station,https://gem.wiki/Guadalupe_Victoria_power_station
Guadalupe Victoria power station,Central Termoeléctrica Guadalupe Victoria,2,2,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Durango,Mexico,operating,operating,1991,160,,MW,point,25.511,-103.61,,https://gem.wiki/Guadalupe_Victoria_power_station,https://gem.wiki/Guadalupe_Victoria_power_station
Piedra Buena power station,Central Térmica Bahía Blanca,BBLATV30,BBLATV30,gas_power_plant,Pampa Energia SA,Pampa Energia SA,Buenos Aires,Argentina,operating,operating,1991,310,,MW,point,-38.788,-62.254,,https://gem.wiki/Piedra_Buena_power_station,https://gem.wiki/Piedra_Buena_power_station
Termoeléctrica de Santa Cruz power station,Central Termoeléctrica de Santa Cruz del Norte,1,1,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Mayabeque,Cuba,operating,operating,1991,100,,MW,point,23.019,-82.749,,https://gem.wiki/Termoeléctrica_de_Santa_Cruz_power_station,https://gem.wiki/Termoeléctrica_de_Santa_Cruz_power_station
Termoeléctrica de Santa Cruz power station,Central Termoeléctrica de Santa Cruz del Norte,2,2,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Mayabeque,Cuba,operating,operating,1991,100,,MW,point,23.019,-82.749,,https://gem.wiki/Termoeléctrica_de_Santa_Cruz_power_station,https://gem.wiki/Termoeléctrica_de_Santa_Cruz_power_station
Termoeléctrica de Santa Cruz power station,Central Termoeléctrica de Santa Cruz del Norte,3,3,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Mayabeque,Cuba,operating,operating,1991,95,,MW,point,23.019,-82.749,,https://gem.wiki/Termoeléctrica_de_Santa_Cruz_power_station,https://gem.wiki/Termoeléctrica_de_Santa_Cruz_power_station
Marlim,Marlim,,,oil_and_gas_extraction_area,Petrobras (100%),Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1991,,6.17,million boe/y,point,-22.424,-40.071,,https://www.gem.wiki/Marlim_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,https://www.gem.wiki/Marlim_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29
Ek,Ek,,,oil_and_gas_extraction_area,PEMEX (100%),Petroleos Mexicanos (100%),,Mexico,operating,operating,1991,,18.29,million boe/y,point,19.506,-91.998,,https://www.gem.wiki/Ek_Oil_and_Gas_Field_%28Federal_Offshore%2C_Mexico%29,https://www.gem.wiki/Ek_Oil_and_Gas_Field_%28Federal_Offshore%2C_Mexico%29
Tizón,Tizón,,,oil_and_gas_extraction_area,PEMEX (100%),Petroleos Mexicanos (100%),,Mexico,operating,operating,1991,,13.62,million boe/y,point,18.549,-92.724,,https://www.gem.wiki/Tiz%C3%B3n_Oil_and_Gas_Field_%28Tabasco%2C_Mexico%29,https://www.gem.wiki/Tiz%C3%B3n_Oil_and_Gas_Field_%28Tabasco%2C_Mexico%29
Bacab,Bacab,,,oil_and_gas_extraction_area,,,,Mexico,operating,operating,1991,,2.58,million boe/y,point,19.566,-92.119,,https://www.gem.wiki/Bacab_Oil_and_Gas_Field_%28Federal_Offshore%2C_Mexico%29,https://www.gem.wiki/Bacab_Oil_and_Gas_Field_%28Federal_Offshore%2C_Mexico%29
Frontera,Frontera,,,oil_and_gas_extraction_area,EP Petroecuador (100%),Petroecuador (100%),,Ecuador,operating,operating,1991,,0.02,million boe/y,point,0.24855,-76.552,,https://www.gem.wiki/Frontera_Oil_and_Gas_Field_%28Ecuador%29,https://www.gem.wiki/Frontera_Oil_and_Gas_Field_%28Ecuador%29
Felipe Carrillo Puerto power station,Central termoeléctrica Felipe Carrillo Puerto,1,1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Yucatán,Mexico,operating,proposed_plus,1992,220,,MW,point,20.697,-88.268,,https://gem.wiki/Felipe_Carrillo_Puerto_power_station,https://gem.wiki/Felipe_Carrillo_Puerto_power_station
Güemes power station,Central Térmica Güemes,GUEMTV13,GUEMTV13,gas_power_plant,Pampa Energia SA,Pampa Energia SA,Salta,Argentina,operating,operating,1992,135,,MW,point,-24.689,-65.042,,https://gem.wiki/Güemes_power_station,https://gem.wiki/Güemes_power_station
Ternium Monterrey power station,Central turbogás Ternium Monterrey,1,1,gas_power_plant,Ternium México SA de CV,Ternium SA,Nuevo León,Mexico,operating,shelved,1992,50,,MW,point,25.721,-100.3,,https:/.gem.wiki/Ternium_Monterrey_power_station,https:/.gem.wiki/Ternium_Monterrey_power_station
UTE Central Termica La Tablada power station,Central Térmica de Respaldo la Tablada,1,1,gas_power_plant,Administracion Nacional De Usinas y Trasmisiones Eléctricas,Administracion Nacional De Usinas y Trasmisiones Eléctricas,Montevideo,Uruguay,operating,operating,1992,106,,MW,point,-34.826,-56.236,,https://gem.wiki/UTE_Central_Termica_La_Tablada_power_station,https://gem.wiki/UTE_Central_Termica_La_Tablada_power_station
UTE Central Termica La Tablada power station,Central Térmica de Respaldo la Tablada,2,2,gas_power_plant,Administracion Nacional De Usinas y Trasmisiones Eléctricas,Administracion Nacional De Usinas y Trasmisiones Eléctricas,Montevideo,Uruguay,operating,shelved,1992,106,,MW,point,-34.826,-56.236,,https://gem.wiki/UTE_Central_Termica_La_Tablada_power_station,https://gem.wiki/UTE_Central_Termica_La_Tablada_power_station
Leste do Urucu,Leste do Urucu,,,oil_and_gas_extraction_area,Petrobras (100%),Petróleo Brasileiro S.A. (100%),,Brazil,operating,proposed_plus,1992,,,,point,-4.857,-65.123,,https://www.gem.wiki/Leste_do_Urucu_Oil_and_Gas_Field_%28Amazonas%2C_Brazil%29,https://www.gem.wiki/Leste_do_Urucu_Oil_and_Gas_Field_%28Amazonas%2C_Brazil%29
Voador,Voador,,,oil_and_gas_extraction_area,Petrobras (100%),Petróleo Brasileiro S.A. (100%),,Brazil,operating,proposed_plus,1992,,0.11,million boe/y,point,-22.381,-40.148,,https://www.gem.wiki/Voador_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29,https://www.gem.wiki/Voador_Oil_and_Gas_Field_%28Rio_de_Janeiro%2C_Brazil%29
Zaap,Zaap,,,oil_and_gas_extraction_area,PEMEX (100%),Petroleos Mexicanos (100%),,Mexico,operating,shelved,1992,,185.03,million boe/y,point,19.553,-92.237,,https://www.gem.wiki/Zaap_Oil_and_Gas_Field_%28Federal_Offshore%2C_Mexico%29,https://www.gem.wiki/Zaap_Oil_and_Gas_Field_%28Federal_Offshore%2C_Mexico%29
Hydrocarbons Stationary Transport System,Sistema Estacionario de Transporte de Hidrocarburos,,,oil_pipeline,,Perenco [100.00%],,Guatemala,operating,operating,1992,30000,,bpd,line,nan,nan,"17.529743,-90.784979:16.767239,-90.129943:15.866917,-90.046125:15.788509,-89.60237:15.695398,-88.61699;15.866917,-90.046125:15.983147,-90.449946",https://www.gem.wiki/Hydrocarbons_Stationary_Transport_System,https://www.gem.wiki/Hydrocarbons_Stationary_Transport_System
Upper Magdalena Oil Pipeline,Oleoducto Alto Magdalena,,,oil_pipeline,,Ecopetrol [100.00%],,Colombia,operating,operating,1992,103000,,bpd,line,nan,nan,"3.079043,-75.292888:3.928441,-75.016932:4.212065,-74.995682:4.281514,-75.031511:4.863837,-74.906241:5.456319,-74.664741:6.06589,-74.558448;4.281514,-75.031511:3.897935,-75.243254",https://www.gem.wiki/Upper_Magdalena_Oil_Pipeline,https://www.gem.wiki/Upper_Magdalena_Oil_Pipeline
